# Id,#Class
2996,1
2997,1
2998,0
2999,1
3000,1
3001,0
3002,0
3003,0
3004,0
3005,1
3006,1
3007,1
3008,0
3009,0
3010,0
3011,1
3012,1
3013,1
3014,0
3015,0
3016,0
3017,0
3018,0
3019,1
3020,1
3021,1
3022,0
3023,1
3024,0
3025,1
3026,1
3027,0
3028,0
3029,1
3030,1
3031,0
3032,1
3033,1
3034,0
3035,0
3036,0
3037,0
3038,0
3039,0
3040,1
3041,0
3042,1
3043,1
3044,1
3045,0
3046,1
3047,1
3048,0
3049,1
3050,1
3051,0
3052,0
3053,1
3054,0
3055,0
3056,1
3057,1
3058,0
3059,1
3060,1
3061,0
3062,0
3063,0
3064,0
3065,0
3066,1
3067,0
3068,0
3069,1
3070,1
3071,0
3072,0
3073,1
3074,1
3075,1
3076,0
3077,0
3078,1
3079,1
3080,1
3081,0
3082,1
3083,1
3084,0
3085,1
3086,1
3087,1
3088,1
3089,1
3090,0
3091,0
3092,0
3093,0
3094,1
3095,1
3096,1
3097,0
3098,1
3099,0
3100,1
3101,1
3102,0
3103,1
3104,0
3105,0
3106,1
3107,0
3108,1
3109,0
3110,0
3111,1
3112,1
3113,1
3114,0
3115,1
3116,1
3117,0
3118,0
3119,1
3120,1
3121,1
3122,1
3123,1
3124,0
3125,0
3126,0
3127,0
3128,0
3129,0
3130,1
3131,1
3132,0
3133,0
3134,0
3135,0
3136,1
3137,0
3138,1
3139,0
3140,1
3141,0
3142,0
3143,1
3144,0
3145,1
3146,1
3147,1
3148,1
3149,1
3150,1
3151,0
3152,0
3153,1
3154,0
3155,0
3156,0
3157,0
3158,1
3159,0
3160,0
3161,1
3162,1
3163,1
3164,1
3165,0
3166,1
3167,0
3168,1
3169,1
3170,0
3171,1
3172,1
3173,0
3174,0
3175,1
3176,1
3177,1
3178,1
3179,0
3180,0
3181,0
3182,0
3183,0
3184,0
3185,1
3186,0
3187,1
3188,0
3189,0
3190,1
3191,0
3192,0
3193,1
3194,0
3195,0
3196,0
3197,0
3198,0
3199,1
3200,1
3201,1
3202,1
3203,1
3204,0
3205,0
3206,1
3207,1
3208,1
3209,0
3210,1
3211,1
3212,0
3213,1
3214,0
3215,0
3216,1
3217,0
3218,0
3219,1
3220,0
3221,1
3222,0
3223,0
3224,1
3225,1
3226,0
3227,1
3228,0
3229,1
3230,1
3231,0
3232,0
3233,0
3234,0
3235,0
3236,0
3237,0
3238,1
3239,0
3240,1
3241,1
3242,1
3243,1
3244,0
3245,1
3246,0
3247,1
3248,1
3249,0
3250,0
3251,0
3252,0
3253,1
3254,0
3255,0
3256,0
3257,1
3258,1
3259,1
3260,1
3261,0
3262,1
3263,1
3264,1
3265,1
3266,0
3267,0
3268,0
3269,0
3270,1
3271,1
3272,1
3273,1
3274,0
3275,0
3276,1
3277,1
3278,1
3279,0
3280,1
3281,1
3282,0
3283,0
3284,1
3285,1
3286,1
3287,0
3288,0
3289,0
3290,0
3291,1
3292,0
3293,1
3294,1
3295,0
3296,0
3297,1
3298,0
3299,1
3300,1
3301,1
3302,0
3303,0
3304,1
3305,0
3306,0
3307,0
3308,1
3309,0
3310,1
3311,0
3312,1
3313,0
3314,1
3315,0
3316,1
3317,0
3318,0
3319,1
3320,1
3321,0
3322,0
3323,1
3324,1
3325,1
3326,1
3327,0
3328,0
3329,1
3330,0
3331,1
3332,0
3333,1
3334,0
3335,0
3336,1
3337,0
3338,1
3339,0
3340,1
3341,0
3342,0
3343,1
3344,0
3345,0
3346,0
3347,0
3348,1
3349,1
3350,0
3351,1
3352,1
3353,0
3354,1
3355,1
3356,0
3357,0
3358,1
3359,1
3360,1
3361,0
3362,0
3363,0
3364,1
3365,0
3366,0
3367,0
3368,0
3369,0
3370,1
3371,0
3372,1
3373,1
3374,1
3375,1
3376,0
3377,0
3378,0
3379,1
3380,0
3381,0
3382,1
3383,0
3384,0
3385,0
3386,0
3387,0
3388,1
3389,1
3390,0
3391,1
3392,1
3393,0
3394,0
3395,1
3396,1
3397,1
3398,1
3399,1
3400,0
3401,1
3402,0
3403,0
3404,0
3405,1
3406,1
3407,1
3408,1
3409,0
3410,1
3411,0
3412,0
3413,1
3414,1
3415,1
3416,0
3417,1
3418,0
3419,1
3420,1
3421,1
3422,1
3423,1
3424,0
3425,0
3426,0
3427,0
3428,0
3429,0
3430,0
3431,1
3432,0
3433,1
3434,0
3435,0
3436,1
3437,0
3438,0
3439,0
3440,0
3441,1
3442,1
3443,1
3444,0
3445,1
3446,1
3447,0
3448,0
3449,1
3450,0
3451,0
3452,1
3453,1
3454,0
3455,0
3456,0
3457,0
3458,1
3459,1
3460,0
3461,0
3462,1
3463,1
3464,0
3465,1
3466,0
3467,0
3468,1
3469,0
3470,1
3471,1
3472,0
3473,1
3474,0
3475,1
3476,0
3477,1
3478,1
3479,0
3480,1
3481,0
3482,0
3483,0
3484,0
3485,1
3486,0
3487,0
3488,1
3489,1
3490,1
3491,1
3492,0
3493,1
3494,0
3495,1
3496,1
3497,0
3498,0
3499,1
3500,1
3501,0
3502,1
3503,1
3504,0
3505,0
3506,0
3507,1
3508,0
3509,0
3510,0
3511,0
3512,1
3513,1
3514,1
3515,1
3516,1
3517,0
3518,0
3519,1
3520,0
3521,0
3522,1
3523,1
3524,1
3525,1
3526,1
3527,0
3528,1
3529,0
3530,1
3531,0
3532,0
3533,0
3534,0
3535,1
3536,0
3537,0
3538,1
3539,1
3540,1
3541,0
3542,1
3543,1
3544,0
3545,1
3546,1
3547,1
3548,0
3549,1
3550,0
3551,0
3552,0
3553,1
3554,0
3555,1
3556,0
3557,1
3558,0
3559,1
3560,1
3561,1
3562,1
3563,1
3564,0
3565,0
3566,0
3567,1
3568,1
3569,1
3570,1
3571,1
3572,0
3573,0
3574,0
3575,1
3576,0
3577,1
3578,0
3579,1
3580,0
3581,1
3582,1
3583,0
3584,1
3585,1
3586,1
3587,1
3588,1
3589,1
3590,1
3591,0
3592,0
3593,1
3594,0
3595,1
3596,0
3597,0
3598,1
3599,0
3600,0
3601,0
3602,1
3603,1
3604,1
3605,0
3606,1
3607,0
3608,0
3609,0
3610,0
3611,0
3612,1
3613,0
3614,1
3615,1
3616,0
3617,1
3618,1
3619,1
3620,1
3621,0
3622,1
3623,0
3624,0
3625,1
3626,1
3627,0
3628,0
3629,0
3630,1
3631,0
3632,1
3633,0
3634,0
3635,1
3636,0
3637,1
3638,0
3639,0
3640,1
3641,1
3642,1
3643,0
3644,0
3645,1
3646,0
3647,1
3648,0
3649,1
3650,0
3651,0
3652,1
3653,0
3654,1
3655,0
3656,0
3657,0
3658,0
3659,0
3660,1
3661,0
3662,1
3663,0
3664,1
3665,0
3666,1
3667,0
3668,0
3669,0
3670,1
3671,1
3672,0
3673,1
3674,0
3675,0
3676,0
3677,0
3678,1
3679,0
3680,0
3681,1
3682,0
3683,1
3684,0
3685,0
3686,0
3687,1
3688,1
3689,0
3690,1
3691,0
3692,0
3693,1
3694,0
3695,0
3696,1
3697,0
3698,1
3699,0
3700,1
3701,1
3702,1
3703,0
3704,1
3705,1
3706,0
3707,0
3708,0
3709,0
3710,1
3711,1
3712,1
3713,1
3714,1
3715,1
3716,1
3717,1
3718,1
3719,0
3720,1
3721,1
3722,1
3723,0
3724,1
3725,1
3726,0
3727,1
3728,1
3729,1
3730,1
3731,0
3732,0
3733,1
3734,1
3735,1
3736,0
3737,0
3738,1
3739,1
3740,0
3741,1
3742,1
3743,0
3744,1
3745,1
3746,0
3747,0
3748,1
3749,1
3750,1
3751,0
3752,1
3753,1
3754,0
3755,0
3756,0
3757,1
3758,1
3759,0
3760,0
3761,1
3762,1
3763,1
3764,1
3765,1
3766,0
3767,0
3768,0
3769,1
3770,0
3771,0
3772,1
3773,0
3774,0
3775,0
3776,1
3777,0
3778,0
3779,0
3780,1
3781,1
3782,1
3783,1
3784,0
3785,1
3786,1
3787,1
3788,1
3789,0
3790,0
3791,0
3792,0
3793,0
3794,1
3795,1
3796,1
3797,0
3798,1
3799,1
3800,0
3801,1
3802,1
3803,0
3804,0
3805,1
3806,1
3807,1
3808,0
3809,0
3810,0
3811,1
3812,1
3813,0
3814,1
3815,1
3816,0
3817,0
3818,1
3819,0
3820,0
3821,0
3822,0
3823,1
3824,1
3825,0
3826,1
3827,1
3828,0
3829,1
3830,0
3831,1
3832,1
3833,0
3834,0
3835,1
3836,0
3837,0
3838,1
3839,0
3840,1
3841,0
3842,0
3843,0
3844,0
3845,0
3846,1
3847,0
3848,0
3849,0
3850,0
3851,1
3852,0
3853,0
3854,0
3855,0
3856,0
3857,1
3858,0
3859,0
3860,0
3861,0
3862,0
3863,1
3864,1
3865,1
3866,0
3867,1
3868,0
3869,0
3870,0
3871,1
3872,1
3873,1
3874,0
3875,1
3876,1
3877,1
3878,1
3879,0
3880,1
3881,0
3882,1
3883,0
3884,0
3885,1
3886,0
3887,1
3888,1
3889,1
3890,0
3891,1
3892,0
3893,1
3894,1
3895,0
3896,0
3897,1
3898,1
3899,0
3900,0
3901,1
3902,0
3903,0
3904,0
3905,1
3906,1
3907,0
3908,0
3909,0
3910,0
3911,0
3912,1
3913,0
3914,1
3915,0
3916,1
3917,0
3918,0
3919,0
3920,0
3921,1
3922,0
3923,1
3924,0
3925,0
3926,0
3927,0
3928,1
3929,1
3930,0
3931,1
3932,0
3933,0
3934,0
3935,0
3936,0
3937,0
3938,0
3939,1
3940,0
3941,1
3942,0
3943,0
3944,1
3945,1
3946,1
3947,0
3948,0
3949,0
3950,0
3951,0
3952,0
3953,0
3954,0
3955,0
3956,0
3957,0
3958,1
3959,0
3960,0
3961,1
3962,1
3963,1
3964,1
3965,0
3966,1
3967,1
3968,0
3969,0
3970,0
3971,0
3972,0
3973,1
3974,1
3975,0
3976,0
3977,1
3978,1
3979,0
3980,0
3981,0
3982,0
3983,1
3984,0
3985,1
3986,0
3987,1
3988,0
3989,0
3990,0
3991,1
3992,0
3993,1
3994,0
3995,1
3996,0
3997,0
3998,1
3999,0
