# Id,#Class
2996,0
2997,1
2998,0
2999,0
3000,1
3001,0
3002,1
3003,0
3004,1
3005,1
3006,0
3007,1
3008,1
3009,0
3010,0
3011,0
3012,1
3013,0
3014,1
3015,1
3016,1
3017,0
3018,1
3019,0
3020,1
3021,1
3022,1
3023,1
3024,0
3025,0
3026,1
3027,1
3028,1
3029,1
3030,0
3031,1
3032,0
3033,0
3034,1
3035,0
3036,1
3037,0
3038,1
3039,0
3040,1
3041,1
3042,1
3043,0
3044,1
3045,1
3046,1
3047,1
3048,0
3049,0
3050,1
3051,1
3052,1
3053,0
3054,0
3055,1
3056,0
3057,1
3058,1
3059,1
3060,1
3061,1
3062,1
3063,0
3064,1
3065,0
3066,1
3067,0
3068,0
3069,1
3070,1
3071,1
3072,0
3073,1
3074,0
3075,1
3076,0
3077,0
3078,0
3079,0
3080,0
3081,0
3082,1
3083,0
3084,0
3085,1
3086,0
3087,1
3088,0
3089,1
3090,1
3091,0
3092,1
3093,0
3094,0
3095,0
3096,0
3097,1
3098,0
3099,0
3100,0
3101,0
3102,1
3103,0
3104,0
3105,0
3106,1
3107,1
3108,1
3109,1
3110,1
3111,1
3112,1
3113,1
3114,0
3115,0
3116,1
3117,0
3118,0
3119,0
3120,0
3121,1
3122,0
3123,1
3124,0
3125,0
3126,0
3127,0
3128,0
3129,1
3130,0
3131,0
3132,1
3133,0
3134,0
3135,1
3136,1
3137,0
3138,1
3139,0
3140,1
3141,0
3142,1
3143,0
3144,1
3145,1
3146,0
3147,0
3148,0
3149,1
3150,1
3151,0
3152,1
3153,1
3154,1
3155,1
3156,0
3157,0
3158,1
3159,0
3160,0
3161,0
3162,1
3163,1
3164,0
3165,1
3166,0
3167,0
3168,0
3169,1
3170,1
3171,1
3172,1
3173,1
3174,0
3175,1
3176,1
3177,0
3178,1
3179,1
3180,1
3181,0
3182,0
3183,1
3184,1
3185,1
3186,1
3187,0
3188,0
3189,1
3190,1
3191,1
3192,0
3193,1
3194,0
3195,0
3196,1
3197,0
3198,1
3199,0
3200,1
3201,1
3202,0
3203,1
3204,0
3205,1
3206,1
3207,0
3208,1
3209,0
3210,0
3211,0
3212,1
3213,1
3214,1
3215,0
3216,1
3217,1
3218,0
3219,1
3220,1
3221,0
3222,1
3223,1
3224,1
3225,0
3226,0
3227,1
3228,0
3229,1
3230,0
3231,1
3232,1
3233,0
3234,1
3235,0
3236,0
3237,0
3238,1
3239,1
3240,0
3241,0
3242,0
3243,1
3244,0
3245,0
3246,0
3247,0
3248,1
3249,0
3250,0
3251,1
3252,0
3253,0
3254,1
3255,0
3256,1
3257,1
3258,1
3259,0
3260,1
3261,0
3262,1
3263,1
3264,1
3265,1
3266,0
3267,0
3268,1
3269,0
3270,1
3271,0
3272,1
3273,0
3274,0
3275,1
3276,0
3277,0
3278,1
3279,0
3280,1
3281,0
3282,0
3283,0
3284,1
3285,1
3286,1
3287,0
3288,1
3289,0
3290,0
3291,1
3292,1
3293,1
3294,0
3295,1
3296,1
3297,1
3298,0
3299,1
3300,1
3301,1
3302,0
3303,1
3304,1
3305,0
3306,1
3307,0
3308,1
3309,1
3310,0
3311,1
3312,1
3313,1
3314,0
3315,1
3316,0
3317,0
3318,1
3319,0
3320,0
3321,0
3322,1
3323,0
3324,1
3325,1
3326,1
3327,1
3328,1
3329,0
3330,0
3331,1
3332,0
3333,1
3334,0
3335,0
3336,1
3337,1
3338,0
3339,1
3340,0
3341,0
3342,0
3343,1
3344,1
3345,1
3346,0
3347,1
3348,1
3349,0
3350,0
3351,0
3352,1
3353,1
3354,1
3355,1
3356,1
3357,0
3358,1
3359,1
3360,1
3361,1
3362,1
3363,1
3364,1
3365,0
3366,1
3367,0
3368,1
3369,1
3370,0
3371,1
3372,0
3373,1
3374,1
3375,0
3376,0
3377,0
3378,0
3379,1
3380,1
3381,0
3382,1
3383,1
3384,1
3385,0
3386,0
3387,0
3388,1
3389,1
3390,1
3391,0
3392,0
3393,0
3394,0
3395,1
3396,1
3397,0
3398,1
3399,1
3400,0
3401,1
3402,0
3403,0
3404,0
3405,1
3406,1
3407,0
3408,1
3409,1
3410,1
3411,1
3412,1
3413,1
3414,1
3415,0
3416,1
3417,1
3418,0
3419,1
3420,0
3421,0
3422,0
3423,1
3424,0
3425,1
3426,0
3427,1
3428,1
3429,1
3430,0
3431,0
3432,1
3433,0
3434,0
3435,1
3436,1
3437,0
3438,0
3439,0
3440,1
3441,1
3442,1
3443,0
3444,1
3445,0
3446,1
3447,1
3448,1
3449,1
3450,1
3451,0
3452,1
3453,1
3454,1
3455,1
3456,0
3457,0
3458,1
3459,0
3460,0
3461,1
3462,0
3463,1
3464,1
3465,1
3466,1
3467,1
3468,1
3469,0
3470,0
3471,0
3472,0
3473,1
3474,0
3475,0
3476,1
3477,0
3478,0
3479,0
3480,1
3481,1
3482,0
3483,1
3484,1
3485,1
3486,1
3487,0
3488,0
3489,1
3490,1
3491,0
3492,1
3493,0
3494,1
3495,0
3496,1
3497,1
3498,1
3499,0
3500,1
3501,1
3502,0
3503,1
3504,0
3505,0
3506,1
3507,1
3508,1
3509,1
3510,0
3511,1
3512,0
3513,1
3514,0
3515,0
3516,0
3517,0
3518,0
3519,1
3520,1
3521,1
3522,1
3523,0
3524,1
3525,0
3526,0
3527,1
3528,0
3529,1
3530,1
3531,1
3532,1
3533,1
3534,1
3535,0
3536,0
3537,0
3538,1
3539,0
3540,0
3541,1
3542,1
3543,1
3544,1
3545,0
3546,1
3547,1
3548,1
3549,1
3550,1
3551,0
3552,0
3553,0
3554,0
3555,0
3556,0
3557,0
3558,1
3559,0
3560,1
3561,1
3562,0
3563,0
3564,1
3565,0
3566,1
3567,0
3568,1
3569,1
3570,1
3571,1
3572,0
3573,0
3574,1
3575,1
3576,1
3577,0
3578,0
3579,0
3580,0
3581,0
3582,1
3583,0
3584,1
3585,1
3586,1
3587,0
3588,0
3589,0
3590,0
3591,0
3592,1
3593,1
3594,0
3595,1
3596,1
3597,0
3598,1
3599,1
3600,1
3601,1
3602,1
3603,0
3604,0
3605,0
3606,0
3607,1
3608,0
3609,1
3610,1
3611,1
3612,0
3613,0
3614,1
3615,1
3616,1
3617,0
3618,1
3619,0
3620,0
3621,1
3622,0
3623,0
3624,0
3625,0
3626,0
3627,0
3628,1
3629,0
3630,1
3631,1
3632,1
3633,1
3634,0
3635,1
3636,0
3637,1
3638,0
3639,0
3640,0
3641,1
3642,0
3643,1
3644,0
3645,1
3646,1
3647,0
3648,1
3649,1
3650,0
3651,0
3652,1
3653,0
3654,1
3655,0
3656,0
3657,1
3658,0
3659,1
3660,1
3661,0
3662,1
3663,1
3664,1
3665,1
3666,1
3667,1
3668,0
3669,1
3670,1
3671,1
3672,1
3673,1
3674,0
3675,1
3676,0
3677,1
3678,0
3679,1
3680,1
3681,1
3682,0
3683,1
3684,0
3685,1
3686,1
3687,1
3688,0
3689,0
3690,0
3691,1
3692,1
3693,1
3694,0
3695,1
3696,0
3697,1
3698,0
3699,0
3700,0
3701,1
3702,0
3703,1
3704,0
3705,1
3706,1
3707,0
3708,1
3709,1
3710,1
3711,1
3712,0
3713,0
3714,0
3715,1
3716,1
3717,1
3718,0
3719,1
3720,0
3721,1
3722,0
3723,1
3724,1
3725,0
3726,0
3727,0
3728,1
3729,0
3730,1
3731,1
3732,0
3733,1
3734,1
3735,1
3736,1
3737,0
3738,1
3739,1
3740,0
3741,1
3742,1
3743,0
3744,1
3745,1
3746,1
3747,0
3748,0
3749,1
3750,0
3751,0
3752,1
3753,0
3754,0
3755,1
3756,0
3757,1
3758,1
3759,0
3760,0
3761,1
3762,1
3763,1
3764,1
3765,1
3766,0
3767,0
3768,0
3769,1
3770,0
3771,0
3772,1
3773,0
3774,0
3775,0
3776,1
3777,0
3778,1
3779,0
3780,0
3781,0
3782,1
3783,0
3784,1
3785,0
3786,1
3787,1
3788,1
3789,1
3790,1
3791,1
3792,1
3793,1
3794,1
3795,1
3796,0
3797,1
3798,0
3799,1
3800,0
3801,1
3802,1
3803,0
3804,1
3805,1
3806,0
3807,1
3808,1
3809,0
3810,0
3811,1
3812,0
3813,1
3814,1
3815,1
3816,1
3817,1
3818,1
3819,0
3820,0
3821,0
3822,1
3823,0
3824,0
3825,1
3826,1
3827,0
3828,1
3829,0
3830,0
3831,0
3832,1
3833,0
3834,1
3835,1
3836,0
3837,0
3838,0
3839,1
3840,0
3841,1
3842,1
3843,1
3844,0
3845,0
3846,1
3847,1
3848,0
3849,0
3850,0
3851,0
3852,0
3853,0
3854,1
3855,1
3856,1
3857,1
3858,1
3859,1
3860,1
3861,0
3862,0
3863,1
3864,0
3865,0
3866,1
3867,0
3868,1
3869,1
3870,1
3871,1
3872,1
3873,1
3874,1
3875,0
3876,0
3877,0
3878,1
3879,1
3880,0
3881,1
3882,1
3883,1
3884,0
3885,1
3886,0
3887,1
3888,0
3889,0
3890,1
3891,1
3892,1
3893,1
3894,1
3895,1
3896,0
3897,0
3898,1
3899,1
3900,0
3901,0
3902,0
3903,1
3904,0
3905,0
3906,0
3907,0
3908,0
3909,0
3910,0
3911,0
3912,1
3913,1
3914,1
3915,0
3916,0
3917,0
3918,1
3919,0
3920,0
3921,0
3922,0
3923,1
3924,1
3925,0
3926,1
3927,0
3928,1
3929,0
3930,0
3931,0
3932,1
3933,0
3934,0
3935,1
3936,0
3937,1
3938,1
3939,1
3940,1
3941,0
3942,1
3943,0
3944,1
3945,1
3946,1
3947,1
3948,0
3949,0
3950,1
3951,0
3952,1
3953,1
3954,1
3955,1
3956,1
3957,0
3958,0
3959,0
3960,0
3961,1
3962,1
3963,1
3964,0
3965,1
3966,1
3967,0
3968,1
3969,1
3970,0
3971,0
3972,1
3973,1
3974,1
3975,0
3976,1
3977,1
3978,0
3979,1
3980,0
3981,0
3982,1
3983,0
3984,1
3985,1
3986,0
3987,0
3988,1
3989,0
3990,1
3991,1
3992,0
3993,1
3994,0
3995,1
3996,1
3997,0
3998,0
3999,1
