# Id,#Class
2996,1
2997,0
2998,1
2999,0
3000,0
3001,1
3002,0
3003,0
3004,0
3005,1
3006,1
3007,0
3008,1
3009,0
3010,1
3011,0
3012,0
3013,0
3014,0
3015,0
3016,1
3017,1
3018,0
3019,0
3020,0
3021,1
3022,0
3023,1
3024,0
3025,0
3026,1
3027,1
3028,0
3029,0
3030,1
3031,1
3032,1
3033,1
3034,1
3035,1
3036,0
3037,0
3038,0
3039,1
3040,0
3041,0
3042,1
3043,1
3044,1
3045,1
3046,1
3047,1
3048,1
3049,1
3050,0
3051,0
3052,0
3053,1
3054,1
3055,1
3056,1
3057,1
3058,0
3059,0
3060,0
3061,0
3062,0
3063,1
3064,1
3065,1
3066,1
3067,0
3068,1
3069,1
3070,0
3071,0
3072,0
3073,1
3074,1
3075,1
3076,1
3077,1
3078,0
3079,0
3080,0
3081,0
3082,0
3083,0
3084,0
3085,1
3086,0
3087,0
3088,1
3089,1
3090,0
3091,1
3092,1
3093,0
3094,0
3095,0
3096,0
3097,1
3098,0
3099,1
3100,0
3101,1
3102,1
3103,0
3104,0
3105,0
3106,0
3107,1
3108,1
3109,0
3110,0
3111,1
3112,0
3113,0
3114,1
3115,0
3116,0
3117,0
3118,1
3119,0
3120,1
3121,1
3122,1
3123,0
3124,0
3125,1
3126,0
3127,1
3128,0
3129,1
3130,1
3131,0
3132,0
3133,1
3134,1
3135,0
3136,0
3137,1
3138,0
3139,1
3140,0
3141,0
3142,0
3143,0
3144,0
3145,0
3146,0
3147,1
3148,0
3149,0
3150,0
3151,1
3152,0
3153,1
3154,1
3155,1
3156,1
3157,1
3158,1
3159,1
3160,1
3161,0
3162,1
3163,1
3164,1
3165,0
3166,0
3167,1
3168,0
3169,0
3170,1
3171,0
3172,0
3173,1
3174,0
3175,1
3176,1
3177,1
3178,0
3179,0
3180,1
3181,0
3182,0
3183,0
3184,0
3185,0
3186,1
3187,1
3188,0
3189,0
3190,0
3191,0
3192,0
3193,1
3194,0
3195,1
3196,0
3197,0
3198,1
3199,1
3200,0
3201,0
3202,0
3203,0
3204,0
3205,0
3206,1
3207,1
3208,0
3209,0
3210,0
3211,0
3212,0
3213,0
3214,0
3215,1
3216,1
3217,0
3218,1
3219,0
3220,1
3221,0
3222,0
3223,0
3224,0
3225,1
3226,0
3227,0
3228,1
3229,1
3230,0
3231,0
3232,0
3233,0
3234,0
3235,0
3236,0
3237,0
3238,0
3239,0
3240,1
3241,1
3242,1
3243,1
3244,0
3245,0
3246,1
3247,0
3248,0
3249,1
3250,0
3251,1
3252,0
3253,0
3254,1
3255,0
3256,0
3257,0
3258,1
3259,0
3260,0
3261,1
3262,0
3263,1
3264,0
3265,0
3266,0
3267,1
3268,1
3269,1
3270,1
3271,1
3272,1
3273,1
3274,0
3275,1
3276,0
3277,1
3278,1
3279,0
3280,1
3281,0
3282,0
3283,1
3284,0
3285,1
3286,0
3287,1
3288,0
3289,1
3290,1
3291,0
3292,1
3293,0
3294,0
3295,0
3296,0
3297,1
3298,1
3299,1
3300,1
3301,0
3302,1
3303,1
3304,1
3305,1
3306,0
3307,0
3308,0
3309,0
3310,0
3311,1
3312,0
3313,1
3314,1
3315,1
3316,0
3317,1
3318,1
3319,1
3320,1
3321,1
3322,0
3323,1
3324,1
3325,1
3326,0
3327,0
3328,1
3329,0
3330,0
3331,0
3332,1
3333,1
3334,0
3335,1
3336,1
3337,0
3338,1
3339,0
3340,0
3341,0
3342,0
3343,0
3344,1
3345,1
3346,1
3347,1
3348,1
3349,0
3350,1
3351,1
3352,0
3353,1
3354,1
3355,0
3356,0
3357,0
3358,1
3359,1
3360,0
3361,1
3362,0
3363,1
3364,0
3365,0
3366,0
3367,0
3368,0
3369,0
3370,1
3371,0
3372,0
3373,1
3374,1
3375,1
3376,1
3377,1
3378,1
3379,0
3380,1
3381,1
3382,1
3383,0
3384,1
3385,0
3386,1
3387,0
3388,0
3389,0
3390,0
3391,0
3392,1
3393,1
3394,0
3395,0
3396,1
3397,0
3398,1
3399,0
3400,0
3401,0
3402,1
3403,0
3404,1
3405,1
3406,0
3407,1
3408,1
3409,0
3410,0
3411,1
3412,1
3413,0
3414,0
3415,0
3416,0
3417,0
3418,1
3419,1
3420,1
3421,0
3422,0
3423,0
3424,0
3425,0
3426,1
3427,0
3428,1
3429,0
3430,1
3431,1
3432,1
3433,1
3434,0
3435,1
3436,1
3437,0
3438,0
3439,1
3440,0
3441,1
3442,0
3443,0
3444,0
3445,0
3446,1
3447,1
3448,1
3449,1
3450,1
3451,0
3452,0
3453,0
3454,0
3455,1
3456,1
3457,0
3458,1
3459,1
3460,1
3461,1
3462,0
3463,1
3464,1
3465,1
3466,1
3467,0
3468,1
3469,0
3470,0
3471,0
3472,1
3473,1
3474,0
3475,0
3476,0
3477,0
3478,0
3479,0
3480,1
3481,0
3482,0
3483,0
3484,1
3485,0
3486,0
3487,1
3488,1
3489,0
3490,0
3491,0
3492,1
3493,1
3494,1
3495,0
3496,0
3497,0
3498,0
3499,0
3500,1
3501,0
3502,0
3503,1
3504,1
3505,0
3506,1
3507,0
3508,0
3509,0
3510,1
3511,1
3512,0
3513,0
3514,1
3515,1
3516,1
3517,0
3518,0
3519,0
3520,0
3521,0
3522,0
3523,1
3524,1
3525,1
3526,1
3527,1
3528,1
3529,1
3530,0
3531,0
3532,1
3533,0
3534,0
3535,0
3536,0
3537,1
3538,1
3539,1
3540,1
3541,0
3542,1
3543,1
3544,1
3545,1
3546,1
3547,1
3548,1
3549,1
3550,1
3551,0
3552,1
3553,1
3554,1
3555,0
3556,0
3557,0
3558,0
3559,0
3560,0
3561,1
3562,1
3563,1
3564,1
3565,0
3566,1
3567,0
3568,0
3569,0
3570,1
3571,1
3572,1
3573,1
3574,1
3575,1
3576,1
3577,0
3578,0
3579,0
3580,0
3581,1
3582,0
3583,0
3584,0
3585,1
3586,0
3587,1
3588,1
3589,1
3590,0
3591,1
3592,0
3593,1
3594,1
3595,0
3596,0
3597,1
3598,0
3599,1
3600,1
3601,0
3602,1
3603,0
3604,0
3605,0
3606,0
3607,1
3608,0
3609,1
3610,0
3611,1
3612,1
3613,0
3614,0
3615,0
3616,0
3617,0
3618,1
3619,0
3620,1
3621,1
3622,0
3623,1
3624,1
3625,1
3626,0
3627,0
3628,1
3629,1
3630,1
3631,1
3632,1
3633,0
3634,0
3635,0
3636,1
3637,1
3638,0
3639,0
3640,1
3641,0
3642,1
3643,0
3644,0
3645,0
3646,1
3647,1
3648,1
3649,0
3650,0
3651,1
3652,1
3653,1
3654,0
3655,1
3656,1
3657,1
3658,1
3659,0
3660,1
3661,1
3662,1
3663,1
3664,1
3665,0
3666,1
3667,1
3668,1
3669,0
3670,1
3671,1
3672,0
3673,0
3674,0
3675,1
3676,0
3677,0
3678,1
3679,0
3680,1
3681,1
3682,0
3683,1
3684,0
3685,1
3686,1
3687,0
3688,1
3689,0
3690,1
3691,1
3692,0
3693,0
3694,1
3695,0
3696,0
3697,0
3698,1
3699,0
3700,1
3701,0
3702,0
3703,0
3704,0
3705,1
3706,1
3707,0
3708,0
3709,0
3710,1
3711,0
3712,1
3713,1
3714,0
3715,0
3716,1
3717,1
3718,1
3719,1
3720,1
3721,1
3722,1
3723,0
3724,1
3725,1
3726,0
3727,1
3728,1
3729,1
3730,0
3731,0
3732,1
3733,1
3734,0
3735,0
3736,1
3737,0
3738,0
3739,1
3740,1
3741,1
3742,1
3743,1
3744,1
3745,1
3746,0
3747,1
3748,0
3749,1
3750,1
3751,1
3752,0
3753,1
3754,1
3755,1
3756,1
3757,1
3758,0
3759,0
3760,0
3761,1
3762,0
3763,0
3764,1
3765,1
3766,1
3767,1
3768,0
3769,1
3770,0
3771,1
3772,1
3773,0
3774,1
3775,1
3776,1
3777,0
3778,0
3779,0
3780,1
3781,1
3782,1
3783,0
3784,0
3785,1
3786,0
3787,1
3788,0
3789,0
3790,1
3791,1
3792,0
3793,1
3794,0
3795,1
3796,0
3797,0
3798,1
3799,1
3800,0
3801,1
3802,1
3803,0
3804,1
3805,1
3806,0
3807,1
3808,1
3809,1
3810,0
3811,1
3812,0
3813,1
3814,0
3815,0
3816,0
3817,1
3818,0
3819,0
3820,0
3821,0
3822,0
3823,1
3824,1
3825,1
3826,1
3827,0
3828,1
3829,0
3830,0
3831,1
3832,1
3833,0
3834,1
3835,1
3836,0
3837,1
3838,0
3839,0
3840,0
3841,0
3842,1
3843,1
3844,1
3845,0
3846,1
3847,1
3848,1
3849,1
3850,1
3851,0
3852,0
3853,1
3854,0
3855,0
3856,0
3857,0
3858,1
3859,0
3860,1
3861,1
3862,0
3863,0
3864,0
3865,0
3866,1
3867,1
3868,0
3869,0
3870,1
3871,0
3872,0
3873,1
3874,1
3875,0
3876,1
3877,1
3878,1
3879,0
3880,1
3881,0
3882,0
3883,0
3884,0
3885,0
3886,1
3887,0
3888,0
3889,1
3890,0
3891,0
3892,1
3893,1
3894,0
3895,0
3896,0
3897,1
3898,1
3899,0
3900,0
3901,1
3902,1
3903,1
3904,1
3905,1
3906,0
3907,1
3908,0
3909,1
3910,0
3911,0
3912,0
3913,0
3914,1
3915,1
3916,1
3917,1
3918,0
3919,1
3920,1
3921,0
3922,1
3923,0
3924,1
3925,1
3926,1
3927,0
3928,0
3929,0
3930,0
3931,0
3932,1
3933,0
3934,1
3935,0
3936,0
3937,0
3938,1
3939,0
3940,1
3941,1
3942,0
3943,0
3944,1
3945,1
3946,1
3947,0
3948,0
3949,1
3950,0
3951,1
3952,0
3953,0
3954,0
3955,1
3956,0
3957,0
3958,0
3959,1
3960,1
3961,1
3962,0
3963,1
3964,0
3965,0
3966,0
3967,1
3968,1
3969,0
3970,0
3971,0
3972,0
3973,1
3974,0
3975,1
3976,0
3977,0
3978,1
3979,1
3980,1
3981,1
3982,1
3983,0
3984,1
3985,0
3986,1
3987,1
3988,1
3989,1
3990,0
3991,1
3992,1
3993,0
3994,1
3995,0
3996,0
3997,0
3998,1
3999,1
